Feature1,Feature2,Cluster
3.4795074644730457,1.9159160565703561,1
-1.0938694781872058,8.451275345672675,0
-4.866386214259542,-7.54441548332554,2
-6.886912284999142,-5.873920663933976,2
-8.999498246400668,8.29649284329044,3
-2.8324858243862194,9.875336835153476,0
-2.9797274068113393,7.258068190439779,0
-9.148883031836533,9.241899520104363,3
-4.389314144000952,-7.707134974983428,2
-8.963666818880975,7.1209368476706905,3
-3.145506765099679,8.06283872948351,0
4.333906175323075,3.7779612702399583,1
-9.40693497312111,7.306180190444768,3
4.104158498767467,2.206077675418701,1
5.217089914312157,2.2418305130756897,1
-6.482570912493921,-5.879874839345237,2
-0.15152746355308322,9.056602390564397,0
-6.558756414264987,-6.49407222584073,2
-8.165224419106524,6.96894653386371,3
3.5319989408950163,0.3511481572011317,1
-6.699124504978978,-6.442156390316476,2
-6.4000016490481,-7.661737865826142,2
-8.754265160900193,8.717776878628532,3
-10.270691954743786,8.426507923830705,3
-6.719378105412531,-7.063073396932599,2
-5.585210191033715,-6.926319756676795,2
-2.7400307807900974,9.376142938998656,0
-2.0755228964426533,10.859930007957484,0
-6.701226242508736,-7.284612758617594,2
-5.805395327117991,-6.1179034312575835,2
-7.024764969480608,-6.376670660587513,2
5.640585421686787,2.524185779014856,1
-1.1134011204667986,9.026565801421826,0
-9.623218576388918,5.126763439270955,3
-9.353490426056723,6.492617739650076,3
-5.02909524806982,-4.4727981274849995,2
-7.040447791158772,-6.86248375960091,2
-10.102746659611634,6.042159409603672,3
-5.456782205555674,-6.017365620477866,2
-7.411565892581082,-7.941872850108227,2
-6.32766061962433,-7.693368036978474,2
-10.0387253461627,6.510228950868881,3
-8.610829816717517,8.524778226579272,3
-7.741715909834307,-5.806200340942617,2
-1.3643955068609075,9.79595562976528,0
5.1678961762921,1.3707046147175985,1
-7.606365838835507,-4.6888979370196235,2
-1.6908540574987936,8.641966020286175,0
-1.9032128882762016,10.053192361202466,0
-2.6439912826817458,8.749122608758453,0
-9.608105670903553,7.841829969107432,3
3.949113444742773,2.119581461515166,1
-6.610005520249007,-5.761000595028239,2
7.398556584571201,1.537763411413141,1
-4.246898832849539,7.325329598946455,0
-5.643287046313059,-6.5935626024441305,2
-9.960854199089525,8.626701454908742,3
-2.3919863047941523,8.086674387571762,0
-4.103020881730867,9.25051961124127,0
-6.985565649172776,-3.7844583880907643,2
-7.489392492652794,8.460554670046132,3
4.550558721308046,2.7179762010015454,1
-7.571439672023334,-9.989360343849839,2
-2.3729768087512526,9.808842937623577,0
5.765819403399298,1.3539160100798835,1
-9.560982229070147,7.886052022788732,3
-1.8911403994854927,13.637563916983986,0
-8.654321073680224,-6.66007768954096,2
-9.613484771585453,6.364492507518399,3
-5.552996071601689,-5.455673226603491,2
-8.911175368185733,-6.998117145429647,2
-11.110665356980553,7.579475364346229,3
-3.351661335705573,8.621091552281,0
-8.092441488808749,6.8799905122463425,3
-6.235815378866786,-7.958271171425191,2
-2.4369213711235185,11.970176663180665,0
-3.4602225091719907,8.876602398438044,0
-2.9204550428848735,8.05155340513238,0
-11.213487529086954,8.221015222839744,3
-7.539993375765774,-7.6860576348016085,2
-7.640354678858458,6.805578540237045,3
-9.106486935482232,6.904342760156866,3
4.698104789761894,0.9760295442474867,1
-8.9974882522951,6.154087749893933,3
4.776952014622549,2.1535317976949853,1
-3.612506704133314,10.874207414219368,0
7.6721977472764475,1.3361271564363473,1
5.5828390266091,2.4837187580826896,1
-7.792770999687317,5.708347299202605,3
-1.612445296904836,9.746730446718479,0
4.656593986523637,1.944219579408728,1
-3.0842067084670983,8.791495356201741,0
-3.065298854427705,8.455410423914014,0
6.04121731021987,2.2784746959021875,1
-7.77859602405942,7.2301182790833405,3
5.40618978676095,-0.020654390782019805,1
-11.002095368143145,5.422559783892115,3
-7.045774371931799,-8.349267476823185,2
-9.034008113368527,6.4296397417309645,3
-7.861465851258039,-6.884158942169089,2
-2.1361085443351446,10.784713588537784,0
-6.838727029240199,-7.804077470546317,2
-7.281934300762679,7.296081240740045,3
-7.413464494758309,10.43099928592104,3
4.7994424452043525,1.1330247060137242,1
-3.499794259203764,8.62862311821473,0
4.600574911968903,1.321059958580214,1
-7.08957889918576,-7.78700378466736,2
-5.953588738373257,-10.298360738032038,2
-10.999597037619298,6.6723143558178775,3
-4.16240086460126,7.888896080300174,0
4.673860887584655,2.0088770513356264,1
-8.581666070670908,-8.993080167652877,2
-1.7347464835505733,10.65664399723714,0
-8.397582980554402,9.52934332765285,3
4.525524197363759,2.307995514865139,1
-1.8173292673858303,9.387786313650565,0
-3.1735767894693687,7.576832657091703,0
-8.871345642696774,9.450224831502396,3
-6.811647281274741,-6.24447828804787,2
6.797102668447528,2.742181117461144,1
5.42511762385297,1.906468078848186,1
4.594717193318283,3.297131942360558,1
-7.108446072067286,-6.619190145460279,2
-6.421304648473406,-6.364059616646663,2
4.975841187811886,0.6225828271826803,1
-5.620163932768068,-7.522391847148628,2
-8.635942150275937,7.853851694981994,3
-6.590370425174956,8.61958059435628,3
4.725758320891372,1.399980747822592,1
-5.576552512153376,-6.310471713820004,2
-6.509027576032514,-4.837451659713661,2
-7.517176194637726,9.673539860563416,3
-6.510739153780349,-5.901224938228791,2
-7.687815940243913,-6.545316598607385,2
-10.12489457101874,3.8179023353051744,3
4.982917305097987,2.374517831925162,1
-9.729292459473669,5.739495902033856,3
-8.27861177771578,7.280753136741723,3
-7.630302432962705,-6.405145353151056,2
-8.747525469542971,-7.393847786435042,2
-1.8911553024023586,9.630829269292972,0
-10.004315838085553,5.667981117751987,3
-0.5352363668512099,8.715442880730668,0
-6.201015616393417,-8.993024904262928,2
-10.271037764314876,7.495054629215152,3
-2.532017072535977,7.811250890632951,0
-7.571059585756748,7.5914096124536945,3
-7.1304550998945,-7.900734138327107,2
-7.257789675828172,7.181840683109408,3
-2.0483190843255814,8.97505243048541,0
-8.860778264371087,6.8573007717920405,3
-8.135920370369597,-6.236126290243203,2
4.906439362188557,1.3986713379445592,1
4.986881208917483,4.919529851833805,1
-5.317537643872712,-5.006296157203724,2
-7.236703395183261,-5.229261417302004,2
-9.272109962237018,-6.43124170945886,2
-4.4225108136059905,8.295036100653794,0
-2.1219353506470426,8.021608995935534,0
-3.5766149386033783,8.035313786239795,0
-2.69133973709545,9.720266775979812,0
-8.93389742613087,7.866369070998384,3
-7.31947834759837,6.284113097641303,3
-5.722972250997379,-4.227481991366325,2
5.414459853597392,4.5690753519072835,1
4.883386461249661,0.15427674594405372,1
-6.229871917305524,-5.96912340091277,2
-2.4254351210647274,8.55190981196421,0
-6.96422572482218,-6.296307620684504,2
-7.577644287889642,-8.097817670107387,2
-5.701508606761357,-7.269907253486293,2
-5.5700550464381475,-6.149143848187334,2
-6.845809802308316,-6.8910523892489906,2
-6.686938413891433,-6.876454369091849,2
-2.12019800006662,8.8581144629571,0
-7.829583724830547,7.979603197340358,3
-10.643992205473213,8.235590071926227,3
7.727910600127934,2.044231804758118,1
5.311627373745349,3.2701065546062784,1
-7.167369396558816,7.02346709797996,3
-8.809264408628701,9.018187581997218,3
-1.7583968057347428,7.985697060498783,0
4.206719437245205,3.3643654479778293,1
-2.8079546012276384,10.180171269343548,0
5.214654627123772,2.37356421028507,1
-9.783668258925896,6.578505797597364,3
-3.5698265464941095,9.198756255332954,0
-10.776485935722622,8.721210140847308,3
-1.5186980042671143,9.990497691399089,0
-9.481483890772868,8.293192273436077,3
-3.285085084143782,7.7164285238610475,0
5.340592658619258,1.5420191749962606,1
-8.058612063397241,-7.149669373272376,2
-6.51646463286443,-7.785240613299176,2
-7.178056542571527,-4.951294902051956,2
-12.082206508235094,8.136973298935793,3
-2.157510655094333,8.15706442656668,0
-6.029896779124962,-5.7320668131224455,2
3.985975932057362,2.452133021163217,1
-9.284975887921274,8.630021259143726,3
-8.346545368321795,7.0340137299564525,3
-8.126059689898977,3.795056553901567,3
-7.01309846476971,-7.964798763033694,2
-3.2299640509553162,8.664253628446389,0
3.4143994556712456,2.823197420699956,1
-7.742026205156111,6.359708174682289,3
2.8092486311184146,1.1428800000832386,1
-0.8258444499294313,7.3320648528475845,0
-2.1104208086772402,8.116102284330458,0
3.723967848377081,-0.19268883685669058,1
-5.2857942209324005,-6.212633581995155,2
-1.5341666361797126,10.641774162483308,0
-2.0968556755705965,6.898637941763041,0
-8.221638337045313,7.539021053826221,3
4.019132696107655,3.664386612163428,1
-6.349428552936042,6.220261405594995,3
-6.870370321390339,8.214075904784973,3
4.135654655713073,1.6350281533081232,1
-1.8859818059633433,10.853572823801414,0
-2.525394292738271,7.745033013451241,0
-8.690481988494627,7.985305366747264,3
-3.7164184808523926,7.557259792853043,0
-6.802257893379126,-9.250669472900592,2
-4.9431736682808936,-6.335868431459171,2
-5.452262604441701,-8.353238971440337,2
5.369354647887948,2.197100631728362,1
5.6486510950145705,1.1900209087778628,1
-3.1624568924829695,9.14739323585016,0
-3.325227288946939,9.292990564791525,0
4.4393371398478765,2.1492261076607195,1
-6.006471738786894,-6.8177745303071875,2
-2.120296859778996,8.552187391698741,0
-2.479785413942019,9.611884077692862,0
5.762692908005055,3.4990357979337228,1
-2.5956097689491506,10.21852560566875,0
-5.975617245825831,-6.422719531416614,2
2.1941293940146767,0.7634661108398471,1
2.608921280570318,3.8086300672934685,1
-9.71983764879367,6.351219991081446,3
-4.8117230814116,8.982469477659262,0
4.41563286323447,1.445492414011722,1
-6.935931885806291,-6.307660600608201,2
-8.757938895966165,7.942649976743622,3
4.620171360940799,3.399241612078433,1
-5.740162228621681,-8.661987155415831,2
-2.839259659634723,6.251980730515619,0
-7.988470448728142,7.603382273014905,3
1.4036148646982154,1.9080158441193573,1
-9.349956872082663,8.701657766534808,3
-7.172615153500049,-5.723204991329918,2
-1.77219758300064,9.923295380255087,0
-5.443669407176489,-7.611849078459205,2
-6.676394202307977,-8.576566989561922,2
-2.111681505368473,10.184940280745153,0
-6.16274710733144,-6.038702302502869,2
-9.03048711131598,8.129131007239263,3
-7.7622631222589895,-5.3967977830234215,2
-9.925206517671153,6.539003309120119,3
-0.7063691605375166,9.103199864702052,0
-6.903663002729501,8.399730094537341,3
3.0080514670521983,2.868673963173397,1
5.88492676933758,1.3611500053150356,1
4.858118342298296,2.2710343875011354,1
-6.252224605508671,-7.5685495980022415,2
-8.491895401500182,7.635909122024168,3
-2.4320616001381947,7.7209923946831545,0
-0.7678252936987002,10.16541111950057,0
-3.2312455577280264,11.237019949609046,0
3.1380315271995682,3.7056872088286434,1
4.869197717851986,2.0288935417281104,1
4.362757399977688,2.808617321716834,1
-3.5168638336696816,8.295014953665495,0
5.009240958898572,-0.0790323872472185,1
-8.157763586841718,-7.2463792385015475,2
6.019006827770912,1.1293579737896673,1
-4.4058228991875925,-5.430070116564176,2
-1.760253842590164,9.768300739315457,0
3.5006001696297697,5.132028161745601,1
-7.6110418337424095,-7.104475156858482,2
-9.512929388529972,7.0724566670052695,3
